id,date,content
441,2022-09-08 10:46:57+00:00,"['bhai', 'wo', 'indian', 'hi', 'hai', 'waise', 'kal', 'achi', 'dhulai', 'hui', 'hai', 'suji', 'hai']"
442,2022-09-08 10:29:42+00:00,"['lovely', 'family', 'pic']"
443,2022-09-08 10:18:48+00:00,[]
444,2022-09-08 10:17:15+00:00,"['kal', 'pura', 'lacture', 'heart', 'attack', 'par', 'hi', 'dekha', 'government', 'ko', 'sabko', 'iske', 'bare', 'aware', 'karna', 'hoga', 'ki', 'cpr', 'kese', 'dete', 'hai', 'kese', 'symptom', 'pata', 'karte', 'hai', 'really', 'sad', 'rip', 'om', 'shanti']"
445,2022-09-08 10:01:10+00:00,"['stupidity', 'feeded', 'spoon', 'infancy', 'death']"
446,2022-09-08 09:50:18+00:00,"['must', 'tied', 'helmet', 'belt', 'sit', 'back', 'seat', 'car', 'make', 'habit', 'tying', 'seat', 'belt', 'raising', 'flame', 'change', 'heart', 'awareness', 'stop', 'cheetah', 'death', 'road', 'accidentswith', 'noida', 'traffic', 'police', 'roadsafety', 'helmetman']"
447,2022-09-08 09:24:58+00:00,"['kid', 'looks', 'scared', 'death', 'who', ""'s"", 'handling', 'twitter', 'page']"
448,2022-09-08 09:24:18+00:00,"['would', 'bury', 'death', 'planet']"
449,2022-09-08 08:55:11+00:00,"['vvsad', 'newsbabaji', 'mehar', 'karae', 'unkae', 'pariwar', 'mairip']"
450,2022-09-08 08:44:23+00:00,"['ways', 'different', 'destination', 'same', 'way', 'thinking', 'different', 'soul', 'same', 'body', 'different', 'points', 'view', 'samewe', 'love', 'expression', 'different', 'family', 'different', 'love', 'same', 'finally', 'twitting', 'delhi', 'sneyer']"
451,2022-09-08 08:07:41+00:00,"['panjab', 'yearold', 'hacked', 'death', 'nihangs', 'near', 'golden', 'temple', 'amritsar', 'morning', 'allegedly', 'smoking', 'outside', 'hotel']"
452,2022-09-08 08:03:01+00:00,"['team', 'jec', 'wishes', 'family', 'happy', 'onam', 'happyonam']"
453,2022-09-08 07:47:32+00:00,"['financial', 'crises', 'creating', 'huddle', 'saraswati', 'higher', 'education', 'govt', 'attention', 'poor', 'family', 'jajapur', 'block', 'badachana', 'requested', 'sir', 'please', 'look', 'matter']"
454,2022-09-08 07:06:50+00:00,"['today', 'death', 'anniversary', 'drv', 'kurien', 'born', 'nov', 'kozikhode', 'keraladied', 'sept', 'nadiad', 'gujarat', 'worked', 'directly', 'communications', 'man', 'operation', 'flood', 'years', 'many', 'stories', 'read', 'linkedin', 'snbxdce']"
455,2022-09-08 06:58:30+00:00,"['book', 'ola', 'cabs', 'option', 'asks', 'whether', 'book', 'cab', 'family', 'member', 'case', 'uber', 'app', 'would', 'request', 'uber', 'please', 'enable', 'option', 'app', 'also', 'update']"
456,2022-09-08 06:41:53+00:00,"['totally', 'agree', 'especially', 'rg', 'fans', 'usually', 'see', 'dp', 'gandhi', 'family', 'member', 'amp', 'retweets', 'amp', 'family', 'obviously', 'family', 'endorse', 'imbeciles', 'twitter', 'little', 'real', 'amp', 'fair', 'regulation']"
457,2022-09-08 06:36:22+00:00,"['dr', 'bhavna', 'part', 'monthly', 'familycafe', 'since', 'long', 'time', 'now', 'positive', 'outlook', 'towards', 'ward', 'sahil', ""'s"", 'life', 'achievements', 'something', 'inspires', 'us', 'choosetoinclude', 'truly', 'grateful', 'part', 'sob', 'family', 'splt']"
458,2022-09-08 06:13:45+00:00,"['wishing', 'you', 'family', 'loved', 'ones', 'happy', 'onam', 'onamashamsakal', 'skaaam']"
459,2022-09-08 05:49:14+00:00,"['thoughtsol', 'wishes', 'family', 'happy', 'onam', 'wish', 'spirit', 'auspicious', 'festival', 'stays', 'everything', 'do', 'thoughtsol', 'exceedingexpectations', 'onam', 'happyonam', 'pookkalam', 'celebrationbegins', 'harvestfestival', 'festivalsofindia', 'trending', 'sjdghulv']"
460,2022-09-08 05:24:09+00:00,"['propofol', 'new', 'culprit', 'many', 'reports', 'asverse', 'effects', 'death', 'patints', 'pgi', 'chandigarh', 'stcogyohgygtv']"
461,2022-09-08 05:18:05+00:00,"['onam', 'perfect', 'time', 'family', 'bond', 'year', ""'s"", 'onam', 'wish', 'family', 'good', 'time', 'happy', 'onam', 'happyonam', 'onam', 'onamcelebration', 'onamspecial', 'kerala', 'india', 'festival', 'festive', 'festivevibes', 'festivewear', 'occasions', 'celebration', 'celebrate', 'shsok']"
462,2022-09-08 04:57:49+00:00,"['hello', 'madam', 'scheme', 'noida', 'survivors', 'deceased', 'parents', 'bought', 'property', 'ndrd', 'power', 'attorney', 'direct', 'registration', 'via', 'new', 'scheme', 'kindly', 'respond', 'would', 'help', 'family', 'stuck', 'years', 'waited']"
463,2022-09-08 04:48:23+00:00,"['wonderful', 'onam', 'may', 'life', 'filled', 'abundance', 'joy', 'like', 'onam', 'sandhya', 'happy', 'onam', 'family', 'yours', 'omam', 'positivevibes', 'goodbye']"
464,2022-09-08 04:21:49+00:00,"['everything', 'matters', 'am', 'hardwork', 'everything', 'growth', 'important', 'make', 'follow', 'legend', 's', 'music', 'love', 'icon', 'king', 'hiphop', 'instagram', 'queen', 'singer', 'instagood', 'rap', 'goat', 'art', 'follow', 'football', 'legends', 'rip', 'rock']"
465,2022-09-08 04:00:16+00:00,"['hope', 'onam', 'brings', 'good', 'fortune', 'amp', 'abounding', 'happiness', 'you', 'wish', 'family', 'frivolous', 'onam', 'happyonam', 'onam']"
466,2022-09-08 03:59:23+00:00,"['sending', 'warmest', 'wishes', 'family', 'onam', 'festival', 'happy', 'wonderful', 'onam']"
467,2022-09-08 02:52:49+00:00,"['sant', 'shri', 'asharamji', 'bapu', 'time', 'remembrance', 'tributetoancestors', 'brings', 'happiness', 'peace', 'prosperity', 'family']"
468,2022-09-08 02:32:12+00:00,"['bhk', 'floors', 'omaxe', 'royal', 'street', 'bahadurgarh', 'apartment', 'flat', 'forsale', 'sector', 'residential', 'property']"
469,2022-09-08 02:14:02+00:00,"['think', 'women', 'choice', 'ever', 'want', 'wear', 'hijab', 'mostly', 'wearing', 'family', 'amp', 'community', 'pressure', 'whats', 'opinion']"
470,2022-09-08 02:05:13+00:00,"['name', 'alka', 'surname', 'jacob', 'balancing', 'bharat', 'uk', 'without', 'cost']"
471,2022-09-08 01:56:38+00:00,"['russia', 'west', 'us', 'uk', 'europe', 'lost', 'super', 'power', 'tag', 'forever']"
472,2022-09-08 01:33:12+00:00,"['protected', 'family', 'swlfqozcz']"
473,2022-09-08 01:01:34+00:00,"['day', 'last', 'month', 'rakshabandhan', 'harghartiranga', 'independenceday', 'throwbackthursday', 'throwback', 'throwback', 'familia', 'family', 'familytime', 'indrapuram', 'amp', 'vaishali', 'ghz', 'shdgijrjjb']"
474,2022-09-08 00:57:00+00:00,"['auspicious', 'occasion', 'onam', 'wish', 'colors', 'beautiful', 'lights', 'fill', 'home', 'heart', 'happiness', 'joy', 'may', 'kingmahabali', 'bestow', 'blessing', 'family', 'happyonam', 'globalmissionfoundation', 'skg']"
475,2022-09-08 00:54:39+00:00,"['auspicious', 'occasion', 'onam', 'wish', 'colors', 'beautiful', 'lights', 'fill', 'home', 'heart', 'happiness', 'joy', 'may', 'kingmahabali', 'bestow', 'blessing', 'family', 'happyonam', 'globalmissionfoundation']"
0,2022-09-09 23:15:12+00:00,"['world', 'horse', 'racing', 'lost', 'greatest', 'fan', 'patron', 'demise', 'queen', 'elizabeth', 'ii', 'king', 'charlesiii', 'although', 'former', 'polo', 'player', 'definitely', 'actively', 'involved', 'horse', 'racing', 'like', 'mother']"
1,2022-09-09 20:29:49+00:00,"['mark', 'high', 'respect', 'queen', 'elizabeth', 'great', 'personslity', 'world', 'ever']"
2,2022-09-09 19:44:41+00:00,"['indians', 'proudly', 'mourning', 'queenelizabeth', 'death', 'looted', 'india', 'made', 'india', 'slave', 'finally', 'broke', 'india', 'pieces', 'handing', 'organisation', 'congress', 'naive', 'love', 'everything', 'western', 'mentally', 'slaves', 'sdzu']"
3,2022-09-09 19:43:31+00:00,"['sure', 'dignified', 'queen', 'problematic', 'empire', 'perfectly', 'justified', 'citizens', 'former', 'colonies', 'absolutely', 'indifferent', 'right', 'andor', 'celebrate', 'british', 'monarchy', 'ever']"
4,2022-09-09 19:40:51+00:00,"['mssmriti', 'irani', 'says', 'daughter', 'anyone', 'else', 'family', 'connected', 'silly', 'souls', 'goa', 'cafe', 'amp', 'barhowever', 'per', 'wire', 'connecting', 'dots', 'link', 'attached', 'reference', 'stcopqgakswe']"
5,2022-09-09 19:31:58+00:00,"['indeed', 'life', 'made', 'miserable', 'obsessed', 'amp', 'sycophants', 'drive', 'kind', 'media', 'thirst', 'content', 'intrusive', 'making', 'lives', 'misery', 'driving', 'paps', 'kinds', 'behaviour', 'caused', 'death', 'mother', 'following', 'heir', 'crown']"
6,2022-09-09 19:28:39+00:00,"['duty', 'yes', 'can', 'not', 'criticise', 'sense', 'duty', 'like', 'job', 'duties', 'expected', 'perform', 'carried', 'hers', 'rewarded', 'handsomely', 'enough', 'have', ""n't"", 'seen', 'anyone', 'personally', 'celebrating', 'death', 'have', 'pretty', 'darn', 'shameful']"
7,2022-09-09 19:27:19+00:00,"['may', 'soul', 'rest', 'peace', 'sending', 'condolences', 'entire', 'family', 'friends', 'loss']"
8,2022-09-09 18:58:12+00:00,"['film', 'target', 'india', 'power', 'man', 'sai', 'nagraj', 'films', 'vs', 'music', 'films', 'ltd', 'uk', 'present', '``', 'trget', 'india', ""''"", 'music', 'released', 'song', 'kahan', 'chale', 'kahan', 'chale', 'ganpati', 'gu', 'pati', 'bappa', 'morya', 'singerneelam', 'narayan', 'arun', 'bakshi', 's', 'music', 'happyanntchaturdashi']"
9,2022-09-09 18:53:04+00:00,"['pleasure', 'buddy', 'welcome', 'family', 'also', 'check', 'twitter', 'art', 'buying', 'parties', 'hope', 'get', 'sale']"
10,2022-09-09 18:50:51+00:00,"['become', 'queen', 'got', 'independence']"
11,2022-09-09 18:21:43+00:00,"['death', 'age', 'nothing', 'number', 'remain', 'toes', 'many', 'good', 'deeds', 'possible']"
12,2022-09-09 18:17:32+00:00,"['somehow', 'glad', 'people', 'show', 'ridiculous', 'takes', 'say', 'rip', 'someone', 'wo', ""n't"", 'ever', 'able', 'relate', 'to', 'democracy', 'relatable', 'monarch']"
13,2022-09-09 18:03:36+00:00,"['sorry', 'state', 'government', 'decided', 'mourn', 'demise', 'queenelizabethdeath', 'bother', 'give', 'even', 'second', 'ofy', 'life', 'news', 'death', 'respect', 'motherlands', 'history']"
14,2022-09-09 17:59:08+00:00,"['please', 'return', 'kohinoor', 'queen']"
15,2022-09-09 17:57:55+00:00,"['would', 'matter', 'india', 'demise', 'enough', 'british', 'raj', 'queen', 'uk', 'would', 'indians', 'mourn', 'please', 'make', 'understand', 'problem', 'modiji', 'queenelizabethdeath', 'please', 'respect', 'history', 'bjp', 'stop', 'it', 'srrq']"
16,2022-09-09 17:48:41+00:00,"['people', 'crazy', 'things', 'families', 'love', 'mostly', 'blind', 'love', 'family', 'human', 'try', 'forgive', 'people', 'much', 'can']"
17,2022-09-09 17:29:16+00:00,"['rest', 'peace', 'majesty', 'queen', 'elizabeth', 'ii', 'world', 'miss', 'constant', 'presence', 'amp', 'beautiful', 'smile']"
18,2022-09-09 16:57:20+00:00,"['life', 'gift', 'world', 'forever', 'hearts', 'never', 'forgotten', 'did', 'rest', 'peace', 'queen', 'queenelizabeth']"
19,2022-09-09 16:45:59+00:00,"['kamalnath', 'another', 'puppy', 'following', 'master', 'lot', 'people', 'praise', 'family', 'similar', 'reasons']"
20,2022-09-09 16:38:05+00:00,"['whose', 'family', 'built', 'india', 'mind', 'built', 'india', 'great', 'grand', 'father', 'grand', 'father', 'contribution', 'india', 'live', 'in', 'do', ""n't"", 'ever', 'say', 'built', 'india', 'ridiculing', 'contribution', 'many', 'us']"
21,2022-09-09 16:37:01+00:00,"['one', 'butcher', 'family', 'history', 'mankind']"
22,2022-09-09 16:25:35+00:00,"['prasidh', 'strict', 'considering', 'death', 'skills', 'bumrah', 'mohsin', 'automatic', 'picks', 'still', 'worry', 'third', 'pacer', 'bowl', 'accurate', 'death']"
23,2022-09-09 16:18:45+00:00,"['mumbai', 'se', 'bhagalpur', 'ke', 'liye', 'durga', 'puja', 'aur', 'chhath', 'ke', 'liye', 'koi', 'special', 'train', 'jald', 'ghoshna', 'karen']"
24,2022-09-09 16:16:11+00:00,"['haha', 'love']"
25,2022-09-09 16:07:25+00:00,"['sgvrpp', 'may', 'explain', 'fit', 'amp', 'healthy', 'people', 'athletes', 'soccer', 'football', 'players', 'tennis', 'players', 'affected', 'sudden', 'death', 'adrenergic', 'myocarditis', 'catecholaminemediated', 'stress', 'cardiomyopathy', 'ie', 'heart', 'muscle', 'injury', 'caused', 'catecholamines']"
26,2022-09-09 16:00:31+00:00,"['queenelizabeth', 'imperialism', 'british', 'worst', 'kind', 'destruction', 'loot', 'crime', 'every', 'sort', 'inflicted', 'queen', 'represents', 'that', 'did', ""n't"", 'apologise', 'massacre', 'pride', 'pomp', 'shamelessness', 'regal', 'signs', 'british', 'monarchy', 'sb']"
27,2022-09-09 15:48:39+00:00,"['shocked', 'see', 'indians', 'sad', 'demise', 'monarch', 'uk', 'later', 'remembered', 'people', 'worship', 'amp', 'offer', 'blankets', 'grave', 'mass', 'murderers', 'rapists', 'terrorists', 'etc', 'recently', 'decorated', 'grave', 'yakubmemon', 'queenelizabeth']"
28,2022-09-09 15:42:42+00:00,"['new', 'dreamer', 'warcraft', 'eth', 'war', 'endless', 'loop', 'death', 'sorrow', 'dead', 'seen', 'end', 'war', 'stcoggpidsxd']"
29,2022-09-09 15:31:01+00:00,['yes']
30,2022-09-09 15:28:30+00:00,"['deepest', 'heartfelt', 'condolences', 'royal', 'family', 'loss', 'royal', 'highness', 'queen', 'ellizabeth', 'll']"
31,2022-09-09 15:26:06+00:00,"['rip', 'queenelizabeth']"
32,2022-09-09 15:24:48+00:00,"['no', 'it', ""'s"", 'not', 'happens', 'every', 'single', 'time', 'world', 'stops', 'apparently', 'according', 'british', 'media', ""'news"", ""'"", 'royal', ""'s"", 'passing', 'i', ""'m"", 'saying', 'it', ""'s"", 'news', 'ppl', 'care', 'it', 'it', ""'s"", 'news']"
33,2022-09-09 15:22:19+00:00,"['do', ""n't"", 'celebrate', 'death', 'wrong', 'equally', 'able', 'express', 'alternative', 'view', 'life', 'amp', 'role', 'monarch', 'well', 'newsworthiness', 'others', 'endlessly', 'fawn', 'woman', 'behaved', 'exactly', 'expected', 'to']"
34,2022-09-09 15:15:01+00:00,"['told', 'yet', 'queen', 'dead', 'ca', ""n't"", 'read', 'room']"
35,2022-09-09 15:14:25+00:00,"['honble', 'supreme', 'court', 'give', 'bail', 'italian', 'queen', 'amp', 'incompetent', 'son', 'arrested', 'national', 'herald', 'case']"
36,2022-09-09 14:47:54+00:00,"['s', 'soccer', 'football', 'players', 'tennis', 'players', 'affected', 'sudden', 'death', 'adrenergic', 'myocarditis', 'catecholaminemediated', 'stress', 'cardiomyopathy', 'ie', 'heart', 'muscle', 'injury', 'caused', 'catecholamines']"
37,2022-09-09 14:46:59+00:00,"['hello', 'bigots', 'indians', 'means', 'rightwing', 'bhakts', 'british', 'rulling', 'country', 'late', 'queenelizabeth', 'would', 'around', 'o', 'yrs', 'old', 'girldo', 'u', 'think', 'see', 'play', 'role', 'colonialism', 'india', 'rss', 'role', 'indian', 'independence', 'giving', 'gyan', 'nation']"
38,2022-09-09 14:15:31+00:00,"['really', 'ba', 'management', 'queens', 'road', 'closing', 'chocking', 'marine', 'drive', 'mumbai', 'traffic', 'police', 'loves', 'messing', 'traffic', 'decades', 'karve', 'road', 'fastest', 'anant', 'chaturdashi', 'today', 'messed', 'marine', 'drive', 'u', 'construction', 'ganeshchaturthi']"
39,2022-09-09 14:15:27+00:00,"['dear', 'queen', 'elizabeth', 'miss', 'always', 'love', 'virtual', 'grandma', 'hoping', 'soul', 'finds', 'way', 'earth', 'again', 'queenelizabethiimemorial']"
40,2022-09-09 14:14:26+00:00,"['happy', 'birthday', 'reyansh', 'golu', 'beta', 'big', 'brother', 'cute', 'son', 'dada', 'amp', 'dadi', 'mata', 'rani', 'bless', 'you', 'love', 'beautiful', 'family']"
41,2022-09-09 13:44:55+00:00,"['might', 'finally', 'make', 'money', 'box', 'office', 'britain', 'canada']"
42,2022-09-09 13:26:51+00:00,"['my', 'queen', 'pride', 'long', 'live', 'queen', 'mare', 'tumhare', 'dushman', 'ok', 'bye', 's']"
43,2022-09-09 13:08:48+00:00,"['good', 'day', 'wonderful', 'family', 'todays', 'task', 'share', 'picture', 'video', 'places', 'sidharth', 'took', 'ritamaa', 'sidharthshukla', 'create', 'chain', 'three', 'people', 'share', 'stcoobcucog']"
44,2022-09-09 12:28:13+00:00,"['yesterday', 'declared', 'end', 'colonialism', 'suxzb']"
45,2022-09-09 12:12:18+00:00,"['indian', 'tricolour', 'flown', 'half', 'mast', 'mourn', 'queenelizabethii', ""'s"", 'death', 'biggest', 'joke', 'ever', 'delivered']"
46,2022-09-09 11:47:14+00:00,"['queen', 'dead', 'long', 'live', 'queen', 'least', 'institution', 'spear', 'headed', 'years', 'queenelizabeth', 'ripqueenelizabeth', 'royalfamily', 'royal', 'monarchy']"
47,2022-09-09 11:37:35+00:00,"['yesi', 'found', 'idiots', 'today', 'writing', 'rip', 'queeninspite', 'knowing', 'lives', 'people', 'sacrificed', 'british', 'rule', 'totally', 'illogical']"
48,2022-09-09 11:36:01+00:00,"['rip', 'indians', 'hailing', 'queenelizabeth']"
49,2022-09-09 11:28:49+00:00,"['remember', 'visitthe', 'royal', 'couple', 'go', 'past', 'old', 'house', 'main', 'toli', 'chowki', 'road', 'previous', 'night', 'amused', 'find', 'security', 'guard', 'giving', 'two', 'gates', 'fresh', 'coat', 'paint', 'according', 'eminent', 'persons', 'would', 'passing', 'by']"
50,2022-09-09 11:27:06+00:00,"['forgot', 'ask', 'queen', 'manage', 'center', 'attention', 'years', 'wanted', 'tips']"
51,2022-09-09 11:25:26+00:00,"['indian', 'freedom', 'fighters', 'watching', 'indians', 'sad', 'write', 'rip', 'queenelizabethii', 'social', 'media', 'sbgvohmhmw']"
52,2022-09-09 11:19:02+00:00,"['indeed', 'stewie', 'griffin', 'queenelizabeth', 'queenelizabethii', 'londonbridge', 'monarch', 'england', 'colonialism', 'spqjeqis']"
53,2022-09-09 11:17:35+00:00,"['britain', 'mini', 'pakistan', 'already', 'sharia', 'replacing', 'parliament']"
54,2022-09-09 11:14:04+00:00,"['india', 'marching', 'ahead', 'vision', 'pm', 'modi', 'congress', 'cant', 'free', 'shackles', 'one', 'family', 'bjp', 'rocks']"
55,2022-09-09 11:12:44+00:00,"['condolence', 'respect', 'death', 'majesty', 'queen', 'elizabeth', 'ii']"
56,2022-09-09 11:06:34+00:00,"['queen', 'elizabeth', 'vehemently', 'refused', 'abdicate', 'us', 'thought', 'would', 'never', 'perhaps', 'see', 'king', 'charlesbut', 'finally', 'king', 'big', 'big', 'wait']"
57,2022-09-09 11:03:25+00:00,"['signing', 'book', 'condolences', 'death', 'queen', 'elizabeth', 'ii', 'residence', 'british', 'high', 'commission', 'led', 'quiet', 'dignified', 'example', 'touched', 'many', 'lives', 'long', 'reign', 'suaimhneas', 'siorai', 'da', 'hanam']"
58,2022-09-09 10:50:10+00:00,"['news', 'queenelizabethlls', 'death', 'sept', 'shoked', 'us', 'pray', 'peace']"
59,2022-09-09 10:47:16+00:00,"['mean', 'person', 'humble', 'background', 'works', 'hard', 'make', 'good', 'money', 'ca', ""n't"", 'wear', 'nice', 'clothes', 'privilege', 'people', 'born', 'decent', 'family', 'wear', 'expensive', 'branded', 'clothes']"
60,2022-09-09 10:44:15+00:00,"['even', 'rip', 'rot', 'hell']"
61,2022-09-09 10:37:59+00:00,"['queen', 'family']"
62,2022-09-09 10:37:01+00:00,"['even', 'lalbaugcha', 'raja', 'devotional', 'trip', 'help', 'ranbir', 'singh', 'instead', 'took', 'least', 'people', 'crowd', 'waiting', 'line', 'darshan', 'vip', 'entourage', 'would', 'given', 'real', 'blessings', 'would', 'gone', 'see', 'movie', 'family']"
63,2022-09-09 10:24:07+00:00,"['great', 'tributes', 'amp', 'salutes', 'world', 'highnessdignity', 'majesty', 'britishqueen', 'elizabeth', 'ii', 'world', 'fame', 'personality', 'britainsqueenelizabeth', 'ii', 'world', 'history', 'records', 'longest', 'yrs', 'reigning', 'top', 'royal', 'monarchydignity', 'finallyqueen', 'breathed', 'lastamp', 'forever', 'left', 'world']"
64,2022-09-09 10:12:22+00:00,"['always', 'recognised', 'majesty', 'royal', 'comand', 'saw', 'reaction', 'estimate', 'gold', 'cup', 'standing', 'ovation', 'unforgettable', 'rip']"
65,2022-09-09 09:58:23+00:00,"['queen', 'more', 'please', 'get', 'kohinoor', 'back']"
66,2022-09-09 09:50:26+00:00,"['respected', 'sirs', 'greetings', 'im', 'struggling', 'renew', 'mine', 'amp', 'family', 'pp', 'app', 'dt', 'june', 'amp', 'aug', 'pv', 'completed', 'appllicant', 'aug', 'still', 'pending', 'kindly', 'needful', 'resolve', 'issues', 'best', 'regards']"
67,2022-09-09 09:50:18+00:00,"['message', 'royal', 'patron', 'dear', 'sophie', 'behalf', 'pay', 'heartfelt', 'condolences', 'hve', 'visited', 'uk', 'many', 'times', 'feel', 'much', 'people', 'love', 'admire', 'respect', 'n', 'connect', 'wth', 'majesty', 'great', 'leader']"
68,2022-09-09 09:47:31+00:00,"['is', ""n't"", 'vile', 'mohandas', 'family']"
69,2022-09-09 09:42:21+00:00,"['homege', 'queen', 'elizabethii', 'god', 'give', 'peace', 'soul', 'om', 'shanti', 'shanti']"
70,2022-09-09 09:35:27+00:00,"['summer', 'vacation', 'uk', 'visa', 'mind']"
71,2022-09-09 09:34:39+00:00,"['kuch', 'bhi', 'never', 'quite', 'understood', 'statement', 'remarkable', 'tenure', 'decisions', 'taken', 'parliament', 'figure', 'head', 'queen', 'remarkable', 'independently', 'time', 'change', 'taxi', 'driver']"
72,2022-09-09 09:27:38+00:00,"['bjp', 'called', 'mourning', 'masters', 'death', 'u', 'seen']"
73,2022-09-09 09:22:20+00:00,"['would', 'say', 'good', 'time', 'britain', 'serious', 'conversation', 'monarchy', 'looking', 'last', 'two', 'big', 'national', 'debatesbrexit', 'borisi', 'think', 'one', 'wait', 'little', 'longer']"
74,2022-09-09 09:18:53+00:00,"['philip', 'dead', 'remains', 'stored', 'vault', 'transfered', 'final', 'resting', 'ace', 'queen', 'died', 'weird', 'even', 'death', 'wait', 'queen', 'die', 'could', 'properly', 'buried', 'queenelizabeth']"
75,2022-09-09 08:52:53+00:00,"['even', 'azadi', 'ka', 'amrit', 'mahotsav', 'mourn', ""'her"", 'majesty', ""'s"", 'death', ""'"", 'democratic', 'country', 'hypocrisy', 'much', 'scngrgt']"
76,2022-09-09 08:48:33+00:00,"['look', 'feel', 'kingly', 'special', 'wedding', 'royal', 'gtc', 'designer', 'sherwani', 'gives', 'magnificent', 'essence', 'ensemble', 'stcoctqzvxklpo']"
77,2022-09-09 08:34:21+00:00,"['auspicious', 'occasion', 'anant', 'chaturthi', 'may', 'bappa', 'shower', 'blessings', 'family', 'may', 'fill', 'lives', 'happiness', 'harmony', 'joy', 'peace', 'childhelpfoundation', 'ganpatibappamorya', 'anantchaturdashi', 'pudchyavarshilavkarya']"
78,2022-09-09 08:22:58+00:00,"['ganpati', 'bappa', 'morya', 'first', 'ever', 'darshan', 'lalbaghcha', 'raja', 'family', 'se']"
79,2022-09-09 08:13:27+00:00,"['kindergarten', 'turned', 'british', 'slave', 'neck', 'breaking', 'tight', 'collars', 'manners', 'silent', 'discipline', 'high', 'time', 'india', 'time', 'bring', 'back', 'indian', 'cultural', 'heritages', 'lost', 'glory', 'back', 'british', 'colonialism', 'shrfmor']"
80,2022-09-09 07:58:37+00:00,"['sincere', 'condolences', 'go', 'royal', 'family', 'following', 'death', 'majesty', 'queen', 'elizabeth', 'ii']"
81,2022-09-09 07:55:37+00:00,"['offence', 'queen', 'twitter', 'damn', 'funny', 'today']"
82,2022-09-09 07:51:25+00:00,"['government', 'give', 'compensation', 'relief', 'damaged', 'vehicles', 'death', 'amp', 'inquiry', 'caused', 'person', 'due', 'bad', 'infrastructure', 'roads', 'citizens', 'impose', 'fines', 'amp', 'collect', 'taxes']"
83,2022-09-09 07:35:48+00:00,"['damn', 'rest', 'peace', 'queen', 'elizabeth']"
84,2022-09-09 07:16:21+00:00,"['natakbaaz', 'pappu', 'alias', 'rg', 'trying', 'hard', 'pm', 'candidate', 'taking', 'support', 'hired', 'workers', 'alongwith', 'brotherinlaw', 'family', 'dynast', 'intrest', 'loot', 'india', 'happen', 'truth', 'poor', 'pappu', 'alias', 'rg', 'fails', 'show', 'true', 'colour']"
85,2022-09-09 07:10:48+00:00,"['proudly', 'two', 'modaks', 'family', 'ganpati', 'event', 'craving', 'stretch', 'couple', 'days', 'later', 'decided', 'order', 'online', 'ended', 'getting', 'sandesh', 'shape', 'modaks', 'serves', 'right', 'ordering', 'sweet', 'bengal', 'suppose']"
86,2022-09-09 07:10:28+00:00,"['said', 'queen', 'dead', 'shmpfcen']"
87,2022-09-09 07:06:05+00:00,"['imposing', 'fines', 'citizens', 'sake', 'safety', 'good', 'government', 'poor', 'infrastructure', 'bad', 'roads', 'amp', 'potholes', 'main', 'cause', 'accident', 'amp', 'death']"
88,2022-09-09 07:05:44+00:00,"['end', 'era', 'queenelisabeth', 'elisabettaii', 'queenelizabethii', 'queen']"
89,2022-09-09 07:02:51+00:00,"['``', 'queen', 'elizabeth', 'ii', 'died', 'aged', '``', 'sjt']"
90,2022-09-09 07:01:59+00:00,"['queenelizabeth', 'humble', 'tribute', 'queen', 'longest', 'serving', 'monarch', 'sge']"
91,2022-09-09 06:55:57+00:00,"['queen', 'symbol', 'democracy', 'heard', 'first']"
92,2022-09-09 06:50:31+00:00,"['pay', 'tribute', 'queen', 'elizabeth', 'death', 'specially', 'asking', 'question', 'jaishreeram', 'queenelizabeth', 'ripqueenelizabeth', 'ripqueen']"
93,2022-09-09 06:45:49+00:00,"['tuchel', 'elizabeth']"
94,2022-09-09 06:39:58+00:00,"['modiji', 'calls', 'rss', 'headquarters', 'nagpur', 'sad', 'news', 'queens', 'demise']"
95,2022-09-09 06:26:26+00:00,"['dont', 'allow', 'kids', 'touch', 'ice', 'cream', 'freezer', 'cost', 'may', 'time', 'pass', 'electric', 'wavesplease', 'watch', 'video', 'share', 'ur', 'family', 'friends', 'aware', 'pls', 'forward', 'specially', 'parents', 'sfp']"
96,2022-09-09 06:21:10+00:00,"['sidharthmalhotra', 'along', 'producer', 'bhushankumar', 'ashokthakeria', 'director', 'indrakumar', 'special', 'trailer', 'preview', 'upcoming', 'family', 'entertainer', 'thankgod', 'bhushankumar', 'krishankumar', 'ashokthakeria', 'shivchanana', 'scsjcuad']"
97,2022-09-09 06:15:52+00:00,"['india', 'marching', 'ahead', 'vision', 'pm', 'modi', 'congress', 'cant', 'free', 'shackles', 'one', 'family']"
98,2022-09-09 06:07:27+00:00,"['happy', 'onam', 'family']"
99,2022-09-09 06:01:29+00:00,"['fir', 'gujrat', 'log', 'ka', 'death', 'ho', 'chuka', 'h', 'wo', 'kya', 'h']"
100,2022-09-09 05:59:48+00:00,"['born', 'kshatriya', 'kul', 'jain', 'family', 'jainism', 'exists', 'lacs', 'years', 'pre', 'mahavir', 'swami']"
101,2022-09-09 05:55:30+00:00,"['drama', 'queen', 'drag', 'queen']"
