,date,content
83,2022-09-09 13:11:14+00:00,"#2 not get money greddy staying real country lover until death, any country would face Nation security issue, thank you veterans https://t.co/l758gzMD7W"
84,2022-09-09 13:11:12+00:00,"Last night the Empire State Building in NYC shined in Purple and Silver in honor of Her Majesty, Queen Elizabeth II https://t.co/sVZ2bkqFhj"
85,2022-09-09 13:07:42+00:00,RIP Princess Diana
86,2022-09-09 13:00:49+00:00,Unforgivable I support the Death Penalty and Second Amendment. To be Raped is One thing but the after effects last a life time. This type of criminal behavior causes the victim to suffer in silence and nobody knows why. Unforgivable https://t.co/AHd4RJmDnd
87,2022-09-09 12:58:08+00:00,"#FIRE_uji_ànya 
You can t spread such hate as a teacher of students without consequences. What human being rejoices over the death of another who did some good in the world?"
88,2022-09-09 12:56:35+00:00,Thank you @FDSportsbook for screwing me out of my $25 no sweat bet last night.   They told me that because I used a $5 parlay for 1+TDs in both halves that I only get the $5 free bet.   Rip off.  Just give me the $25 free bet that you know I’ll lose by 11pm Sunday 🤡🤹🏽‍♂️🎪🥹
89,2022-09-09 12:42:48+00:00,"I’m just watching tv &amp; crying all morning!!
        👑👑👑👑 
Their love was amazing in life &amp; now death! https://t.co/EZ6GzfesjY"
90,2022-09-09 12:41:52+00:00,"Rest In Peace Queen 

🙏🏻✨🌿💞

#queenelizabeth @ Worldwide https://t.co/8RQ5hnzSyb"
91,2022-09-09 12:41:15+00:00,I feel like England the way i miss waking up with my queen
92,2022-09-09 12:31:23+00:00,@hermanmax6 @Kamakaz57414826 RIP Mr. Shaw.🙏🏼
93,2022-09-09 12:24:38+00:00,JFC I am SO glad this happened while I’m in the USA where nobody gives a shit about the royal family. I can’t imagine being surrounded by the shitty Australian media right now.
94,2022-09-09 12:24:08+00:00,I am sad she died. Three days ago Queen Elizabeth was receiving the new Prime Minister. Fulfilling her duty. Life and death are like that! Fragile &amp; instantaneous. She was a good woman who loved her family- with a huge sense of responsibility. She was much loved by all https://t.co/50K9Scn8m7
95,2022-09-09 12:21:49+00:00,"Na im only going by : The King, King Charles, His Majesty or His Grace     😭😭😭😭😭"
96,2022-09-09 12:02:53+00:00,"I’m not being insensitive but you have to be realistic when elders are 70 and older..People don’t live forever, what did they expect to happen. Someone said “Gone too soon, RIP queen” 😐"
97,2022-09-09 12:02:18+00:00,"@BroadhurstBooks Yep. I’m like, “sorry kiddo, we ditched England a couple hundred years ago….off you go to school.”"
98,2022-09-09 11:46:19+00:00,And niggas defend this royal family. Keep sending those memes y’all https://t.co/2q05tEqjaZ
99,2022-09-09 11:43:25+00:00,"@boxcarmurphy @FROzenLiberal @boxcarmurphy Those are two different people, situations, and scenarios. One lived a privilege long life. The others were poor/working class migrants who were brutally murdered. Don’t mix apples and oranges. May all of them RIP.💐"
100,2022-09-09 11:42:44+00:00,"On the one hand, I had a great grindr date with a lovely transmasc dude last night. On the other hand, apparently my reaction to Lizzy 2's death is ugly and might have blown up something with someone who cares more about respectability than the impact Liz 2 had on the world. Fun."
101,2022-09-09 11:38:08+00:00,"I’m in that irrational category of knowing the British royal family is a pretty weird institution to cling to in 2022, but still like the entertainment value of having them around, sitting in the box at Wimbledon, getting married, getting into mischief and whatnot."
102,2022-09-09 11:20:14+00:00,"Queen of England: *dies*

Olivia Wilde and Lea Michele: Oh, thank God."
103,2022-09-09 11:07:43+00:00,"When death visits you and your family, I hope no one chooses that moment to revel in… I would say I’m disappointed, but, I expected no better … decency is not a virtue, people curse at work and death is celebrated because of “teams”"
104,2022-09-09 11:07:15+00:00,"11.40kms #Fridayrun 63°f dark but nice! Final epidose of S2 of the flight attended was wow last nigh, Jason n I wanted ++! What is the big deal of the death of the Queen of England yesterday? Ppl has nothing to do apparently!👀🏃‍♂️😊💓🍆📺🎉https://t.co/booPsR3HLM"
105,2022-09-09 11:05:11+00:00,RIP to a legend! https://t.co/SfdpxWCWy2
106,2022-09-09 11:01:44+00:00,"""Yes, Charles automatically became King of England after death of Queen Elizabeth II"" by @VerifyThis 
https://t.co/0YtRW43n4E"
107,2022-09-09 11:01:24+00:00,"""‘The Crown’ Season 6 Likely to Pause Production Following Queen Elizabeth II’s Death"" by @Variety 
https://t.co/CKzHEG0CcC"
108,2022-09-09 11:00:47+00:00,"The Premier League has been suspended after the death of the Queen. 
https://t.co/fCIwZLkzG4"
109,2022-09-09 10:52:39+00:00,@premierleague a missed opportunity to bring the nation together - rival fans applauding and celebrating the queens life - thousands of fans around the country singing “god save the queen”.  If the PM and the Palace were ok with it - why would PL miss this opp to celebrate her majesty’s life?
110,2022-09-09 10:50:37+00:00,How all the people of color on my timeline look talking about RIP to the Queen😂🤦🏽‍♀️ so sad https://t.co/f5fu24lFIE
111,2022-09-09 10:40:11+00:00,@nbstv I congratulate King Charles God finally answered his prayers it was a long wait in history Good things comes to those like Charles I feel his pain in loss of a mother RIP 🪦 Lilibet
112,2022-09-09 10:35:19+00:00,Congratulations King Charles III You got it finally it has been a long wait Good things come to those like Charles I feel the pain in loss of a mother the an timely death at 96 years RIP https://t.co/3tYirkNWP9
113,2022-09-09 10:24:40+00:00,"“The Premier League and EFL are considering cancelling matches this weekend after the death of the Queen despite official guidance saying that there is no obligation to do so.” 
 https://t.co/PeRL7odPJd"
114,2022-09-09 09:29:54+00:00,Cheers to the King &amp; Queen… May all side chicks be as tenacious as England’s new Queen consort 😅 https://t.co/69I1z0pRAO
115,2022-09-09 09:22:26+00:00,Beware of dem big mouth people. Don’t allow dem crosses. Death and life in dat tongue. #bigmouth #power #tongue #gossip https://t.co/UEaScXq1Aq
116,2022-09-09 08:59:21+00:00,"The history of humanity is brutal. So when humans wonder why the world is in its current state,it was from these origins of destruction &amp; death we arrived to the hate of all minorities. These are the origin stories not being acknowledged by the humans who committed these crimes https://t.co/vYSptm7out"
117,2022-09-09 08:57:03+00:00,Memorials continue to grow across NYC after news of #QueenElizabeth’s death. We have team coverage all morning long across the city. #QueenElizabethIIMemorial @ABC7NY @JaniceYuNews @KenRosatoABC7 @ShirleenAllicot @AlexDierckman https://t.co/SV0aHx8CME
118,2022-09-09 08:21:04+00:00,Creators of Meme Coins Attempts To Capitalize on Queen’s Elizabeth II Death #nft #lilmoonlambo #londonbridgeisdown #charlesiii #whatshappening #monarch #fintwit https://t.co/uHfQ6k5UDq
119,2022-09-09 07:58:31+00:00,@queenRobina @PJMiranda7 Death Becomes Her
120,2022-09-09 07:56:22+00:00,Nah that Wyd to me death is not it
121,2022-09-09 07:39:12+00:00,Life and death is in the power of the tongue!
122,2022-09-09 07:11:06+00:00,Watch the exact moment White House press secretary Karine Jean-Pierre learned of the Queen Elizabeth II's death in the middle of a press briefing #elizabethii #karinejeanpierre #pressbriefing #fintwit https://t.co/kFfGxIW7F6
123,2022-09-09 07:01:12+00:00,I need help finding breeders of #AfghanHounds. I’m ready to add majesty to my life.
124,2022-09-09 06:44:47+00:00,No comment on the death
125,2022-09-09 06:00:41+00:00,Nobody cares that im bisexual when the queen of England has died :(
126,2022-09-09 05:39:29+00:00,"Bourdain &gt;&gt;&gt;&gt;

May he forever rest in peace. https://t.co/4RAHJ3QY2c"
127,2022-09-09 05:09:06+00:00,"I was uninformed/indifferent about the royal family before watching the show, and after binge watching it multiple times and going down rabbit holes in Wikipedia, I think that the monarchy should be abolished. https://t.co/jGRwIBWWPI"
128,2022-09-09 04:58:46+00:00,American Twitter insensitive AF about Queens Elizabeth’s death 🫤🤭
129,2022-09-09 04:54:34+00:00,"@ThanoS_DeatH It was a joke cuz ppl say reading is fine, but I took off the read and...
You know what? Ignore it! You have always ruined pranks. 😡"
130,2022-09-09 04:37:10+00:00,"RIP Queen

#Repost @ballsdeepdisco with @use.repost @ Brooklyn, New York https://t.co/eRFHyv36Vn"
131,2022-09-09 04:28:33+00:00,.@adultswim Thank you for a truly satisfying death. That bitch had it coming on every conceivable level. #Primal
132,2022-09-09 04:18:37+00:00,"I’m actually sad about the Queen dying ngl, like the longest reigning female monarch of the largest empire in history… that woman deserves to be remembered, Rest In Peace Elizabeth🤍🇬🇧🤍"
133,2022-09-09 04:17:55+00:00,"Love the speech of the Prime Minister of Canada. That was a very personal touching good bye of the youngest Minister. Beautiful! MY THE MAJESTIC REST IN PEACE! She is back with her family in heaven, they are in a tea party up there!"
134,2022-09-09 04:13:07+00:00,"On one hand RIP to the Queen, she lived for such a long time and has seen it all.

On the other hand, your monarchy killed my ancestors in Wales because of your greed and hunger for more power https://t.co/Uc3LgQ5Q9X"
135,2022-09-09 04:10:35+00:00,lord forgive me. i should not be laughing this much about that womans death https://t.co/cRr1ewK3zp
136,2022-09-09 04:01:47+00:00,Rest In Peace @queenelizabeth  🙏🏾
137,2022-09-09 03:49:57+00:00,"A tribute to the second longest serving monarch. GN, Your Majesty. 
SEEDS #2 by Koo 
https:// https://t.co/Wg46lgPw2L
#opensea #art #nft #NFTCommunity #cryptoart #abstract #expressionist #NYC #seeds #love #koo #ninebloxs #QueenElizabeth #nftart #Queen https://t.co/tlplNXgbMV"
138,2022-09-09 03:46:17+00:00,WNBA Underdogs are 1-0 ATS and straight up when the Monarch of England dies the same day https://t.co/90OruL6Rpj
139,2022-09-09 03:45:22+00:00,genuinely not understanding how any american truly cares about the queen of *checks notes* ENGLAND of all places
140,2022-09-09 03:39:44+00:00,England is in great hands https://t.co/NHWAqu31aw https://t.co/S6a7WCGDYG
141,2022-09-09 03:39:04+00:00,The original style queen #NYCfashion RIP #QueenElizabeth 😢from #NYC Nicely done @Barclays @BarclaysUK leading with class https://t.co/k11ngzbed6
142,2022-09-09 03:38:20+00:00,"@Julian_Aubrey88 My Heart goes out to you, the Royal Family, and all my friends living in the United Kingdom 😢😢😢😢 #ThankYouYourMajesty"
143,2022-09-09 03:30:03+00:00,@NYPDCeremonial @NYPD73Pct @NYPDDetectives @NYPDnews @NYCPDDEA Rest In Peace
144,2022-09-09 03:27:47+00:00,"@Jeniestra @atkinsonfasho Andrew, u always ask this question about the Royal Family haha. I guess it’s like how some people admire leaders from other countries."
145,2022-09-09 03:22:54+00:00,"NEW: I spoke to colleagues of @reviewjournal reporter Jeff German, who told me what it was like to hear about—and grieve—his death, all while staking out the man who may have killed him.

For @thedailybeast:
https://t.co/AigNdzmkPW"
146,2022-09-09 03:20:11+00:00,#OneWTC in #NewYorkCity lit up in purple in honour of Her Majesty #QueenElizabeth 2. https://t.co/oGjmpxhfaz
147,2022-09-09 03:15:23+00:00,"I don’t think the Royal family has realized that Black people can read. 

WE KNOW WHAT’S BEEN HAPPENING OVER THE PAST SEVERAL CENTURIES!!"
148,2022-09-09 03:12:13+00:00,"@joshuarolson Yeah I wasn’t surprised to hear he moved right. He was always more of a nihilist capitalizing on a scene than a radical, unlike Joe Strummer who was a true leftist (RIP). At least the Sex Pistols had a positive cultural impact even if they were somewhat manufactured."
