,date,content
79,2022-09-08 19:11:42+00:00,The Queen died… Is the UK ok? Dang RIP Queen
80,2022-09-08 19:05:15+00:00,"Any Americans grieving over the death of the queen should be tried for treason.

You cowards makes me sick!

Buncha Benedict Arnolds in my feed
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
81,2022-09-08 19:03:47+00:00,"(Might get in trouble for this)

*The queen dies*

Irish Twitter and Black Twitter logging on to tweet: https://t.co/sWCgOK3QOE"
82,2022-09-08 19:01:54+00:00,"Top 5 Queens of #England

1. Elton John 
2. Freddie Mercury 
3. Boy George
4. QueenElizabeth
5. George Michael #queen #royalfamily #britain #buckinghampalace #godsavethequeen #rip @ Los Angeles, California https://t.co/R7sd7xCZyz"
83,2022-09-08 18:58:39+00:00,"The Venn Diagram of the people defending JK Rowling and the people mourning the death of the Queen is a circle.

In case you're wondering who's on the right side of history here."
84,2022-09-08 18:57:59+00:00,@npreeko @OhDolll The entire royal family are descendants of the original colonizers…that did a global mass genocide on natives and POC. The British empire is vile.
85,2022-09-08 18:56:53+00:00,My heartfelt condolences to the people of England upon the loss of her majesty queen Elizabeth II . My thoughts are with the family and people of England. May her soul RIP
86,2022-09-08 18:55:52+00:00,How the news of Queen Elizabeth’s death was announced in Great Britain on the BBC and Sky News. https://t.co/vqTax4qMwA
87,2022-09-08 18:51:24+00:00,She MINUS WHALE had been. She was alive long enough to see Britain’s influence of colonialism. Then they try to act like “Oh we’re all friends now” Hell naw! https://t.co/iJThPboe1k
88,2022-09-08 18:47:44+00:00,"The end of an era. 

My heart is absolutely broken for the Royal Family. https://t.co/jImmDKYJ5G"
89,2022-09-08 18:38:50+00:00,The US fascination/obsession with the royal family has always been wild to me. Like… she wasn’t *our* queen? Did she actually do anything?
90,2022-09-08 18:38:12+00:00,Notice how the Queen passed away a little more than a week after the 25th anniversary of Princess Diana’s death just saying https://t.co/E9ozDu6MzW
91,2022-09-08 18:32:54+00:00,@LAMaiden24 I don’t know why its a big deal to people the fetishization of the British Royal Family by Americans has always been weird to me
92,2022-09-08 18:31:16+00:00,Let’s also talk about how the Royal Family treated Meghan Markle. RESPECTFULLY im glad that bitch is Dead.
93,2022-09-08 18:27:34+00:00,BREAKING NEWS: The House &amp; Senate are proposing that we give America back to England to honor the death of Queen Elizabeth II.
94,2022-09-08 18:26:23+00:00,I’d Never Understand Caribbean People Obsession With The Royal Family &amp; This Elizabeth Lady 🤷🏾‍♂️
95,2022-09-08 18:24:14+00:00,Alright how can I make the queen's death about me
96,2022-09-08 18:20:45+00:00,im sorry it’s very weird behavior to post the queen’s death on your story lmaooo like do you know the history of the monarchy or
97,2022-09-08 18:19:01+00:00,Knowing I was able to visit the Windsor castle before her passing was a beautiful experience. The culture she created in the UK is admirable. RIP Queen Elizabeth. 👑
98,2022-09-08 18:18:59+00:00,"Queen Elizabeth II of England just passed away this morning. He reign of 70 years has come to a peaceful end. I had a strong hunch on this watching the news and certain things said on her deteriorating condition…

https://t.co/NueGIGGcXF

#queenelizabeth #Queen #england #uk"
99,2022-09-08 18:17:08+00:00,Prayers and heartfelt condolences to the Royal Family. May the Queen R.I.P.
100,2022-09-08 18:14:59+00:00,Britain’s Queen Elizabeth II Dies at 96 https://t.co/EmxVl9Kevu via @variety
101,2022-09-08 18:07:27+00:00,All of a sudden everyone cares about the Royal Family….. 🤦‍♂️
