,date,content
72,2022-09-09 01:22:07+00:00,"Deeply saddened by the passing of Her Majesty #QueenElizabeth II

Our thoughts and prayers are with the royal family and the people of the #UnitedKingdom

#OmShanti #QueenElizabethII https://t.co/00WP5JhKSx"
73,2022-09-09 01:08:12+00:00,Rest in peace your majesty
74,2022-09-09 00:25:50+00:00,"We are heartbroken by the passing of Her Majesty the Queen. She leaves behind an extraordinary legacy: the most fantastic example of duty and service and steadfastness, and a constant steadying presence as UK 🇬🇧 head of state for more than 70 years. https://t.co/i0ONmIu9GH"
75,2022-09-09 00:24:55+00:00,"Very sad to wake to this news.

She was the living embodiment of British stoicism and a world symbol for female leadership.
Rest In Peace #QueenElizabethII 

Even in places which have historically suffered under the British empire, as #India &amp; #Israel, you are remembered kindly. https://t.co/BQLEV9QK9z"
76,2022-09-09 00:01:57+00:00,"#PadminiKolhapure will trend soon, ahead of her niece #ShraddhaKapoor 
@ShraddhaKapoor 
#KingCharles"
77,2022-09-09 00:01:36+00:00,"Britain mourns the death of longest serving Monarch Queen Elizabeth II 
https://t.co/eoMc9Qa3dW"
78,2022-09-08 21:52:10+00:00,"Queen Elizabeth II, who is Britain's longest serving monarch, passed away at the age of 96. She visited Amritsar in year 1997.

The Queen died peacefully at Balmoral today.

May her soul rest in peace.
Heartful condolences to the Royal Family and whole United Kingdom. https://t.co/yPB1K7WnkF"
79,2022-09-08 21:34:44+00:00,"@OrionLawyer1 @dondesade666 @perfumegrenade @RoyalFamily Hi , Indian Guy Here  . Not that i am rejoicing her death . Like she lived  for God damn 97 year, thats gotta be a record or something . And Sorry to break it to you but they were not that nice and inspiring to all the people around the world . You should read up on Colonialism."
80,2022-09-08 21:04:00+00:00,"@stokaljona I swear he was so much better when he made his debut for England, he literally can’t move now"
81,2022-09-08 21:02:37+00:00,"@elonmusk @EvaFoxU So Sad 🙏💔
RIP #ElizabethII https://t.co/oCLDUlPmWW"
82,2022-09-08 20:57:16+00:00,"The death of Her Majesty, Queen Elizabeth-ll is a profoundly sad moment for the UK, the Commonwealth and the world. 
Her life was one of extraordinary dedication and service. I convey my deepest condolences to The King and the Royal Family. https://t.co/iaCpG79imu"
83,2022-09-08 20:31:39+00:00,"Rip Queen Elizabeth ii
6th February 1952 - 8th September 2022 Age 96 
#RIPQueenElizabeth https://t.co/jqByOkoiyF"
84,2022-09-08 20:20:17+00:00,"@RoyalFamily Mourn for the Queen👸 Elizabeth not for her kingdom... Heard about your support to kids during pandemic.
They felt like a grand mother healing n supporting them. 
Love ❤ n regards to The Queen 👸
RIP🙏🌹"
85,2022-09-08 19:51:54+00:00,"Anushka was not the one, even queen too waiting 4 ur 💯

Rip @queen #QueenElizabeth Queen Elizabeth II Rest In Peace @imVkohli @AnushkaSharma Rest In Peace https://t.co/kaBPOu6Ksz"
86,2022-09-08 19:43:59+00:00,"Hate monarchy or the long oppressive history it had, she was able to hold up her legacy and the responsibility which landed on her, with grace, and will be remembered by generations. People are allowed to mourn for other people's death. May she rest in peace #QueenElizabeth"
87,2022-09-08 19:33:39+00:00,"@RoyalFamily RIP a glorious and gracious lady. I’m not a royalist but I have always held Queen Elizabeth in the highest regard as a human being.  Despite all the tumults in her family, she maintained the poise, grace, decorum and decency that kept the standard flying high."
88,2022-09-08 19:33:29+00:00,"Would have ruled in Dhoom 4. #QueenElizabeth of House Britan, the Second of Her Name, Queen of the Commonwealth, the Mother of Princes, the Underground, the Provider of Chains. RIP 🙏🏻 
#QueenElizabethII #queenelisabeth #YRF50 #dhoom #HrithikRoshan https://t.co/nLcDU15O18"
89,2022-09-08 19:24:24+00:00,"#British #QueenElizabeth #ElizabethII (96) passes away. She visited India in 1961, 1983 and 1997. RIP #QueenElizabethII https://t.co/EujsMKJOl6"
90,2022-09-08 19:18:57+00:00,Rest in peace ! #QueenElizabeth
91,2022-09-08 19:15:27+00:00,"Her Majesty the Queen served her country tirelessly for 70 years.

Rest in peace Ma’am. https://t.co/zVTAAXuJgF"
92,2022-09-08 19:14:58+00:00,"Our prayers and thoughts with the Royal family and people of UK and Commonwealth countries.

1 Queen, 7 decades and 15 Prime Minister!

Rest in peace Your Majesty!
#QueenElizabeth #RIPQueen"
93,2022-09-08 19:14:21+00:00,"Her majesty the Queen Elizabeth II has died peacefully in Balmoral. Her life full of history, of triumphs, of steadiness and poise will be celebrated, I and countless around the world mourn the loss of such a great monarch. 

#Queen #restinpeace"
94,2022-09-08 19:12:06+00:00,"Queen Elizabeth died, she is 96 years old

RIP

#QueenElizabeth"
95,2022-09-08 19:10:46+00:00,"Queen Elizabeth II, who is Britain's longest serving monarch, passed away at the age of 96. She visited Amritsar in year 1997.The Queen died peacefully at Balmoral today.
Heartful condolences to the Royal Family and whole United Kingdom.

#SadDemise #QueenElizabeth https://t.co/2wn1qmgbos"
96,2022-09-08 19:09:53+00:00,"@Sophie_Choudry Rest in peace 🕊️
#QueenElizabethII https://t.co/3OPkRTafdo"
97,2022-09-08 19:08:57+00:00,"@bbargerRC Rest in peace 💔
#QueenElizabethII https://t.co/QHwYdawSLy"
98,2022-09-08 19:00:12+00:00,"There was an unsaid competition between our MDH vale chacha &amp; the queen (Indians know 😂) 
The queen won by a fine margin. Lived a graceful life indeed. RIP! https://t.co/p59K26lg1n"
99,2022-09-08 18:54:26+00:00,"May her soul rest in peace💐🙏🤍
70 years (6th february 1952 to 8th September 2022) 
15 Prime Ministers 
But only one Queen👑 of UK🇬🇧
#QueenElizabeth 2 https://t.co/Psm99YYWOZ"
100,2022-09-08 18:54:13+00:00,"RIP Queen Elizabeth 🙏
#QueenElizabeth https://t.co/ALOJdXIhDm"
